ID,Item title,Final URL,Image URL,Item description,Price
83395192,3BR Twin House for Sale in Al Ain Al Sokhna,https://www.propertyfinder.eg/to/265CKMDBHF8FYRH04VH7VYD47M/en,https://static.shared.propertyfinder.eg/media/images/listing/265CKMDBHF8FYRH04VH7VYD47M/3ed38077-919c-4aaa-8d8d-d3bcf38dfbed/1312x894.jpg?v=98529ccac71165fd3e1e7b95807e0835,See the details of this Twin House for Sale in Azha.,30000000
83394786,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/T3B6K1M17172SY9G90991X75F4/en,https://static.shared.propertyfinder.eg/media/images/listing/T3B6K1M17172SY9G90991X75F4/3b55dac8-171f-4d9d-bca5-eca9eaa24738/1312x894.jpg?v=fd7db3be6bc6d55d43c8d1a0fd7ef45e,See the details of this Apartment for Sale in Mountain View iCity.,9000000
83394481,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/D7SJB63T8EHXJ5FQH4SQSS5JAR/en,https://static.shared.propertyfinder.eg/media/images/listing/D7SJB63T8EHXJ5FQH4SQSS5JAR/ff2792ab-3ecc-4546-9fef-8ada09f0b02e/1312x894.jpg?v=0c25acd619f142b1061beebc76ab5179,See the details of this Apartment for Sale in Saada Compound.,9877000
83394377,Studio Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/9F8WSB68NJJ7PFZYVHBD3D9P14/en,https://static.shared.propertyfinder.eg/media/images/listing/9F8WSB68NJJ7PFZYVHBD3D9P14/924a740f-5c6a-433a-a155-51846f9ee6b9/1312x894.jpg?v=1ee9ee7cb614ab7226ad3b2d82675736,See the details of this Apartment for Sale in Acacia.,3000000
83394160,2BR Chalet for Sale in Al Alamein,https://www.propertyfinder.eg/to/4SH6K9SRQH0S8A0XRVRXFWMDTW/en,https://static.shared.propertyfinder.eg/media/images/listing/4SH6K9SRQH0S8A0XRVRXFWMDTW/f235c9d5-3bc9-4d87-9a81-9e3354328e8d/1312x894.jpg?v=4ee4efd1c33b843616a53c2ecd3fb6d0,See the details of this Chalet for Sale in Downtown.,6200000
83394141,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/YDY4ET7B2W7T849JPGWKB2JMQG/en,https://static.shared.propertyfinder.eg/media/images/listing/YDY4ET7B2W7T849JPGWKB2JMQG/6c4778b0-3c8b-42ea-9825-5d1963678fe5/1312x894.jpg?v=012dd78a45e5893a52da2420d6e86886,See the details of this Apartment for Sale in Zed East.,5200000
83394109,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/ZMYSGD3K4PB0YATMM4ZHAF4140/en,https://static.shared.propertyfinder.eg/media/images/listing/ZMYSGD3K4PB0YATMM4ZHAF4140/0d29ef58-dd52-47c9-8af0-81e7f4f78ea5/1312x894.jpg?v=bc537f9e0f5e0a23cee0562cb67f2c0e,See the details of this Apartment for Sale in El Patio Riva.,6427000
83393854,2BR Chalet for Sale in Al Alamein,https://www.propertyfinder.eg/to/2D0T9NM35HW8JMZCF288N735VG/en,https://static.shared.propertyfinder.eg/media/images/listing/2D0T9NM35HW8JMZCF288N735VG/a8656bbf-b210-48b0-b5dd-3301d56926ba/1312x894.jpg?v=d230c2bd51deecf9199d96f2a4f84285,See the details of this Chalet for Sale in Mazarine.,7040000
83393818,2BR Chalet for Sale in Al Alamein,https://www.propertyfinder.eg/to/SZ88NM8C4H2BGYNC0TDGRX65HR/en,https://static.shared.propertyfinder.eg/media/images/listing/SZ88NM8C4H2BGYNC0TDGRX65HR/231f6ef6-78b1-43b6-9548-b58d622727d3/1312x894.jpg?v=39cb0f465355ccba5ecf82a6987b75d8,See the details of this Chalet for Sale in Latin District.,10900000
83393784,6BR Villa for Sale in Sidi Abdel Rahman,https://www.propertyfinder.eg/to/VYVKR99SMJX1MB1MFVDR3J2VK8/en,https://static.shared.propertyfinder.eg/media/images/listing/VYVKR99SMJX1MB1MFVDR3J2VK8/5de066e0-7ea7-4784-a791-056f00549eb9/1312x894.jpg?v=b5271091d8e46f532f1ddc8e16f1b5d9,See the details of this Villa for Sale in Hacienda Bay.,120000000
83393564,1BR Apartment for Sale in New Capital City,https://www.propertyfinder.eg/to/1QZTFBJ4HJ10HSCW946CB7BPA4/en,https://static.shared.propertyfinder.eg/media/images/listing/1QZTFBJ4HJ10HSCW946CB7BPA4/9dff72e3-123a-47c7-b5e4-8b21cf34516f/1312x894.jpg?v=dd63372463c11137ffe552e6b49eadfe,See the details of this Apartment for Sale in R5.,3200000
83393384,2BR Apartment for Sale in New Capital City,https://www.propertyfinder.eg/to/HEJCF2CNE40Y5GDGQQCPN8G690/en,https://static.shared.propertyfinder.eg/media/images/listing/HEJCF2CNE40Y5GDGQQCPN8G690/db983b77-1026-4104-9743-5424fb59971c/1312x894.jpg?v=a682d8e2d481dde3fcebe9a427a2034e,See the details of this Apartment for Sale in R3.,2935000
83393078,2BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/ANA8YR5QV24EYEFAGKKEWWFBJ4/en,https://static.shared.propertyfinder.eg/media/images/listing/ANA8YR5QV24EYEFAGKKEWWFBJ4/ed1ff330-024e-47fb-9525-39a0d1c93853/1312x894.jpg?v=2a3ca5ce606e507408127c6606bf2bf9,See the details of this Apartment for Sale in Elan Sarai.,4410014
83392629,3BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/Y9Z88HQ3RGK3NQVXX8YVNB7SKW/en,https://static.shared.propertyfinder.eg/media/images/listing/Y9Z88HQ3RGK3NQVXX8YVNB7SKW/feaf12d5-de30-4738-95d6-6ad9ada18a95/1312x894.jpg?v=8ec2ee4c3a0cdeb6d056cc595ef4c096,See the details of this Apartment for Sale in Mivida Gardens.,24688886
83392564,3BR Twin House for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/T2CZ238ZJE3A06J7W8CWRYGCG0/en,https://static.shared.propertyfinder.eg/media/images/listing/T2CZ238ZJE3A06J7W8CWRYGCG0/c15050b0-b564-4932-8fb4-e46882d5f7f2/1312x894.jpg?v=56ff4e28b328362a93b7f15fa5f976cb,See the details of this Twin House for Sale in Vye Sodic.,16600000
83392480,4BR Townhouse for Sale in 6 October City,https://www.propertyfinder.eg/to/5KBQ4ASNECE6AKTKYZCN4DGEEW/en,https://static.shared.propertyfinder.eg/media/images/listing/5KBQ4ASNECE6AKTKYZCN4DGEEW/b79a0d49-9e53-44ef-82b1-6337f4fca1a7/1312x894.jpg?v=122f0b34b2602a8cdf2ec010a4351601,See the details of this Townhouse for Sale in O West.,16000000
83392469,2BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/0VWP32N94EDSF8B82T1B7EFTXW/en,https://static.shared.propertyfinder.eg/media/images/listing/0VWP32N94EDSF8B82T1B7EFTXW/f38b65a0-ba2b-406d-8e6e-8f9bd5e54102/1312x894.jpg?v=2a9ea8e9d1d8dd1f659e4909f385fe6e,See the details of this Apartment for Sale in O West.,6400000
83392464,3BR Townhouse for Sale in 6 October City,https://www.propertyfinder.eg/to/JB5HQT9K8SM7W9RCSRGF5WGRSG/en,https://static.shared.propertyfinder.eg/media/images/listing/JB5HQT9K8SM7W9RCSRGF5WGRSG/266d561f-89fa-4830-8288-93581711b078/1312x894.jpg?v=122f0b34b2602a8cdf2ec010a4351601,See the details of this Townhouse for Sale in O West.,16000000
83392452,3BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/WVNEWH6MFXDGT1MG39HH0KGY1G/en,https://static.shared.propertyfinder.eg/media/images/listing/WVNEWH6MFXDGT1MG39HH0KGY1G/93163f55-f52e-4a85-a6ac-62cc00bc1b73/1312x894.jpg?v=24467845b12cd3b84ee311aff3f8310b,See the details of this Apartment for Sale in O West.,9438435
83391901,Retail Space for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/FAZZF0MW95PAKG6AGH1SVAE9G8/en,https://static.shared.propertyfinder.eg/media/images/listing/FAZZF0MW95PAKG6AGH1SVAE9G8/73be7722-56df-43ae-9580-828fde5de4e6/1312x894.jpg?v=adbe13ec67ea11d2cff75b43054f3245,See the details of this Retail Space for Sale in City Walk Strip.,7000000
83391629,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/SSZZ6DVSQW5NY2FJ1X55CXKCN4/en,https://static.shared.propertyfinder.eg/media/images/listing/SSZZ6DVSQW5NY2FJ1X55CXKCN4/da95d73f-5ee9-4f41-be92-201eb769ee67/1312x894.jpg?v=e82a59194d729e2bd9cea7c8f24bea66,See the details of this Apartment for Sale in The Waterway View.,9500000
83391596,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/5YN7TJK46FE54JE2VB7GEZSRKR/en,https://static.shared.propertyfinder.eg/media/images/listing/5YN7TJK46FE54JE2VB7GEZSRKR/a4299515-9515-4969-a412-4be98e57f1eb/1312x894.jpg?v=c028d01abf18201ceefea9abe2e0d903,See the details of this Apartment for Sale in The Waterway View.,14000000
8333531,2BR Apartment for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/01K85PB2GS22EK00E3SDYNR6B1/en,https://static.shared.propertyfinder.eg/media/images/listing/01K85PB2GS22EK00E3SDYNR6B1/4e9edd44-9fe7-4bcf-a6ca-d519701d1a67/1312x894.jpg?v=c83e5bf3fc8abb37ff6cca0825c2f19d,See the details of this Apartment for Sale in Elysium.,6809600
8330542,3BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/01KB2NEW1ESVS32636G66SJ5W5/en,https://static.shared.propertyfinder.eg/media/images/listing/01KB2NEW1ESVS32636G66SJ5W5/4b72c15a-3b05-4ba6-b384-363ec875ff14/1312x894.jpg,See the details of this Apartment for Sale in Sun Capital.,2375000
8326389,3BR Apartment for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/01KB0BFWY5N4G3KH9GSY8CSWA8/en,https://static.shared.propertyfinder.eg/media/images/listing/01KB0BFWY5N4G3KH9GSY8CSWA8/310731c4-9dc8-47c2-88fc-1606392a68d9/1312x894.jpg,See the details of this Apartment for Sale in Kayan.,2236500
83143728,3BR Apartment for Sale in Hay Sharq,https://www.propertyfinder.eg/to/QWQ9NAYB5Z8ME8RV8KY7C67HZG/en,https://static.shared.propertyfinder.eg/media/images/listing/QWQ9NAYB5Z8ME8RV8KY7C67HZG/45e80698-0948-48bf-8149-592e5bdb1586/1312x894.jpg?v=e847020a769124d59cf507b7a548ab31,See the details of this Apartment for Sale in Kafr Abdo St..,13500000
83143540,3BR Apartment for Sale in New Heliopolis,https://www.propertyfinder.eg/to/E9Y2KNEWDC9RH3568RYCN2Q35M/en,https://static.shared.propertyfinder.eg/media/images/listing/E9Y2KNEWDC9RH3568RYCN2Q35M/46fd3b14-179b-4d10-9433-5425e94c8561/1312x894.jpg?v=c634969e6880a7ed91f4ca64dd5ee9cc,See the details of this Apartment for Sale in Sodic East.,15800000
83143512,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/MWW0PH8CJKFNZ6TTH259Q6A2VR/en,https://static.shared.propertyfinder.eg/media/images/listing/MWW0PH8CJKFNZ6TTH259Q6A2VR/cc88b965-d9ac-46b7-b0e8-9defa8308944/1312x894.jpg?v=321af25f275b13be16d35034584b3a9f,See the details of this Apartment for Sale in El Patio Oro.,15580000
83143494,3BR Apartment for Sale in Shorouk City,https://www.propertyfinder.eg/to/DE0V0DQB52NKMJDJM5ZP2RPCW8/en,https://static.shared.propertyfinder.eg/media/images/listing/DE0V0DQB52NKMJDJM5ZP2RPCW8/1a222b0e-f30d-4a6c-b076-539031dcc834/1312x894.jpg?v=2cc94effffcade2a17bfe5e0eb6c78d5,See the details of this Apartment for Sale in El Patio Sola.,9900000
83143410,5BR Villa for Sale in 6 October City,https://www.propertyfinder.eg/to/J0BPZH9HNEXT206E6AW1HG6970/en,https://static.shared.propertyfinder.eg/media/images/listing/J0BPZH9HNEXT206E6AW1HG6970/4709449a-8269-4ed7-954a-9cebbf091ec0/1312x894.jpg?v=ec864c78d8971fa0a8f420c8ee51a7af,See the details of this Villa for Sale in Mountain View October Park.,6200000
83143129,3BR Villa for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/TZ99ZCW07JW2VD62HT8P9AWPK0/en,https://static.shared.propertyfinder.eg/media/images/listing/TZ99ZCW07JW2VD62HT8P9AWPK0/5cebb025-926c-41c1-b260-f7a33b80ef66/1312x894.jpg?v=7085af5f416b9a16723e8fde9965b854,See the details of this Villa for Sale in Mountain View.,22657000
83143040,4BR Townhouse for Sale in New Capital City,https://www.propertyfinder.eg/to/XERTM78XD170CERK9HYYMEKG3C/en,https://static.shared.propertyfinder.eg/media/images/listing/XERTM78XD170CERK9HYYMEKG3C/9310ccdc-1061-4123-b947-de9b10c007da/1312x894.jpg?v=9dc01fbeef679f716a96e61c5b348f6f,See the details of this Townhouse for Sale in Al Maqsad.,13000000
83142976,1BR Chalet for Sale in Al Ain Al Sokhna,https://www.propertyfinder.eg/to/M3N1S105ZYSJZYK4K5EX6QPBMR/en,https://static.shared.propertyfinder.eg/media/images/listing/M3N1S105ZYSJZYK4K5EX6QPBMR/95adde1a-c4f1-4e38-add0-3e963a0ee349/1312x894.jpg?v=9f7ae00227324174fc364c7015700330,See the details of this Chalet for Sale in Cape Bay Sokhna.,3600000
83142451,3BR Apartment for Sale in Al Alamein,https://www.propertyfinder.eg/to/CXKVKQA6615PB6E4W7B7MCC1X4/en,https://static.shared.propertyfinder.eg/media/images/listing/CXKVKQA6615PB6E4W7B7MCC1X4/eec5d0ec-0257-4cdf-a312-27ad27e06261/1312x894.jpg?v=9614d396021d0e7e6a30d708ff75b04c,See the details of this Apartment for Sale in Downtown Marina.,5440000
83142154,3BR Townhouse for Sale in 6 October City,https://www.propertyfinder.eg/to/982WMKP80F8S33XKHBM5C1GT7G/en,https://static.shared.propertyfinder.eg/media/images/listing/982WMKP80F8S33XKHBM5C1GT7G/5c2c8d54-b878-4601-977c-6c793badac0d/1312x894.jpg?v=74c6249d0139cfbca39eea482e7fe022,See the details of this Townhouse for Sale in O West.,14862500
83142138,4BR Townhouse for Sale in New Capital City,https://www.propertyfinder.eg/to/W748DHZCCXRV1JD41Y7N88MZPW/en,https://static.shared.propertyfinder.eg/media/images/listing/W748DHZCCXRV1JD41Y7N88MZPW/9c27be3e-6970-45c7-930c-1cc3ebd8b0e9/1312x894.jpg?v=e1ded5918f5260fbc34fcb38992c0761,See the details of this Townhouse for Sale in Yaru new capital Compound.,16360000
83142066,2BR Chalet for Sale in Al Ain Al Sokhna,https://www.propertyfinder.eg/to/58QJAKNA0EK1HKRTFT5QSXNVER/en,https://static.shared.propertyfinder.eg/media/images/listing/58QJAKNA0EK1HKRTFT5QSXNVER/41957630-2183-499a-9267-0cc597a8d4eb/1312x894.jpg?v=fdd97a2767abd893c7d8b3e7b4ca9977,See the details of this Chalet for Sale in Azha.,8300000
83142007,1BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/GGGMPSPHYKJH0525VZWCKYKKW0/en,https://static.shared.propertyfinder.eg/media/images/listing/GGGMPSPHYKJH0525VZWCKYKKW0/babaea8b-336c-4d08-afa5-5215c866e165/1312x894.jpg?v=a6c776cf056e289b5dc49cfa92b747ae,See the details of this Chalet for Sale in Direction White.,8550000
83141998,4BR Villa for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/RXBTX6SC4DT81T99AJQ93EQ3XR/en,https://static.shared.propertyfinder.eg/media/images/listing/RXBTX6SC4DT81T99AJQ93EQ3XR/83124551-f618-4bb0-8cfc-86b388d5df24/1312x894.jpg?v=d3e425b7e12eb5cadb8d995593aa57f7,See the details of this Villa for Sale in June.,84575640
83141891,2BR Apartment for Sale in Mokattam,https://www.propertyfinder.eg/to/GASGRH8HT64EB2517K0T75TD3C/en,https://static.shared.propertyfinder.eg/media/images/listing/GASGRH8HT64EB2517K0T75TD3C/0008022f-af2d-4c32-a089-409384ac29d5/1312x894.jpg?v=3d0495e11fedb51cd96dc12cd2dd641a,See the details of this Apartment for Sale in The Fourteen Golf Residences.,14500000
83141772,2BR Chalet for Sale in Al Ain Al Sokhna,https://www.propertyfinder.eg/to/21T0H5P4VYCR6QTKKRSMDMEZPC/en,https://static.shared.propertyfinder.eg/media/images/listing/21T0H5P4VYCR6QTKKRSMDMEZPC/e4bcbc85-cac0-4538-baab-3c33bd42c7b0/1312x894.jpg?v=6df185d3da6302536324080f038821c2,See the details of this Chalet for Sale in Bella Romance.,3080000
83141752,3BR Chalet for Sale in Al Ain Al Sokhna,https://www.propertyfinder.eg/to/6J6KPRHVEG34Z1ZXH80JABM7VG/en,https://static.shared.propertyfinder.eg/media/images/listing/6J6KPRHVEG34Z1ZXH80JABM7VG/d5fe8b3f-fda3-4cb1-863d-ca37a699165b/1312x894.jpg?v=fe1b8b623b70ab489ab1ea354071d462,See the details of this Chalet for Sale in Azha.,15399000
83141657,1BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/PNXC6CG6MFJQDJZW1N2T3RS5VC/en,https://static.shared.propertyfinder.eg/media/images/listing/PNXC6CG6MFJQDJZW1N2T3RS5VC/e2a70a31-95d0-4e9f-9e5f-ffff5f134e48/1312x894.jpg?v=293f7c91cf9abac29236ac37b57ee4d9,See the details of this Chalet for Sale in Koun.,3350000
83141599,3BR Apartment for Sale in Alexandria Compounds,https://www.propertyfinder.eg/to/VH63X627KD14J7R019N749ERN8/en,https://static.shared.propertyfinder.eg/media/images/listing/VH63X627KD14J7R019N749ERN8/ea418736-4fef-4707-b5b2-46f4438e80b0/1312x894.jpg?v=da4a504fd302590931791824c8f096da,See the details of this Apartment for Sale in Alex West.,7650000
83141570,2BR Apartment for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/P4ZAAJB6FJE2NEHPV60RGV1TEG/en,https://static.shared.propertyfinder.eg/media/images/listing/P4ZAAJB6FJE2NEHPV60RGV1TEG/bf439aed-06c2-4a08-a9e9-72611316abf9/1312x894.jpg?v=73fedecb32a6987315d37aa49e05bd69,See the details of this Apartment for Sale in Vye Sodic.,5000000
83141540,3BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/8TYPN93YG8HX1TCP9XMFCDMEE0/en,https://static.shared.propertyfinder.eg/media/images/listing/8TYPN93YG8HX1TCP9XMFCDMEE0/bdbba974-011d-4a6d-ac0f-7f0b9764cb76/1312x894.jpg?v=4522c731038cce029c4f1b95ceb77ecf,See the details of this Chalet for Sale in Azha North.,7800000
83141532,3BR Villa for Sale in New Cairo City,https://www.propertyfinder.eg/to/BQFB4Z0DAH5MJ81H63TCA7ARP4/en,https://static.shared.propertyfinder.eg/media/images/listing/BQFB4Z0DAH5MJ81H63TCA7ARP4/b7e5b712-fa4a-4323-867c-5e5b8b46ceae/1312x894.jpg?v=686300addf40715897d2dd2b17e5de80,See the details of this Villa for Sale in Saada Compound.,18000000
83141524,2BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/9PX12633JWTBQ1RHVZCJA1VFS0/en,https://static.shared.propertyfinder.eg/media/images/listing/9PX12633JWTBQ1RHVZCJA1VFS0/b0d448dc-4aef-4b43-9892-8cf8be8bb0f9/1312x894.jpg?v=d40fc86cf2289a63c0474fc024430001,See the details of this Apartment for Sale in O West.,5850000
83141519,3BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/9QCQ0RXP5PMQ7ZEYWA8TN68BWW/en,https://static.shared.propertyfinder.eg/media/images/listing/9QCQ0RXP5PMQ7ZEYWA8TN68BWW/44e9e965-c806-4fc8-8c92-91bb7842c842/1312x894.jpg?v=9901ffbcdb6674bb53702ceb2e8a9226,See the details of this Apartment for Sale in O West.,6150000
83141516,5BR Villa for Sale in New Cairo City,https://www.propertyfinder.eg/to/6T087X0WJAH8GSRHN90EBT2GRC/en,https://static.shared.propertyfinder.eg/media/images/listing/6T087X0WJAH8GSRHN90EBT2GRC/68f353ec-91d9-484b-81d6-68b7bfeaa800/1312x894.jpg?v=57555c2143c24f777d492f724ed6da43,See the details of this Villa for Sale in Cairo Festival City.,29985000
83141407,3BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/FB0ND50SXPJNM1JYY8D0X3X7VR/en,https://static.shared.propertyfinder.eg/media/images/listing/FB0ND50SXPJNM1JYY8D0X3X7VR/37412a99-e7c1-419c-8b81-71dd8292ecac/1312x894.jpg?v=71e2c3422298831979ee9aff8dcb689c,See the details of this Chalet for Sale in Mountain View.,4100000
83141352,4BR Townhouse for Sale in 6 October City,https://www.propertyfinder.eg/to/2TZC5QRJF6HS1EXB5KS0GQFAMW/en,https://static.shared.propertyfinder.eg/media/images/listing/2TZC5QRJF6HS1EXB5KS0GQFAMW/4825f76b-3f4f-4223-8cad-fb270883c7f5/1312x894.jpg?v=7ba7dbc0dcf15b2579445618bfcbd8b7,See the details of this Townhouse for Sale in O West.,12400000
83141316,3BR Townhouse for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/67JNAYGEJ7BNE6EYXYD7EPNMJ4/en,https://static.shared.propertyfinder.eg/media/images/listing/67JNAYGEJ7BNE6EYXYD7EPNMJ4/3f8d6bf1-8a98-4a6c-a9d6-90a3cd84fa71/1312x894.jpg?v=ada93e23566b9658cab13f5d5d25b175,See the details of this Townhouse for Sale in The Estates.,17800000
83141291,3BR Twin House for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/GZM7D68NX4TV8ZA35WSRYGP6FC/en,https://static.shared.propertyfinder.eg/media/images/listing/GZM7D68NX4TV8ZA35WSRYGP6FC/9f8182f7-329c-47bc-a048-99865ba5cbf2/1312x894.jpg?v=38cf522000f83961503fa102b89c5fbe,See the details of this Twin House for Sale in Vye Sodic.,16600000
83140852,4BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/6E34HRXTP3D76KKESYT5ABPPXM/en,https://static.shared.propertyfinder.eg/media/images/listing/6E34HRXTP3D76KKESYT5ABPPXM/838c0cf1-cd3b-4522-a650-ab7fdcff8c4d/1312x894.jpg?v=bd408566508c667412ae9c2dd7f9ffbe,See the details of this Apartment for Sale in The Water Way.,30500000
83140698,2BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/RS75ZM7RHSSHRYGEDQVQFJ5E44/en,https://static.shared.propertyfinder.eg/media/images/listing/RS75ZM7RHSSHRYGEDQVQFJ5E44/f0836eb1-d6b2-4c3a-afc9-c0dc7c86fdeb/1312x894.jpg?v=9901ffbcdb6674bb53702ceb2e8a9226,See the details of this Apartment for Sale in O West.,5628451
83140661,2BR Chalet for Sale in Al Alamein,https://www.propertyfinder.eg/to/SCSRSG8YNGCTSFAWK89TB3WJSM/en,https://static.shared.propertyfinder.eg/media/images/listing/SCSRSG8YNGCTSFAWK89TB3WJSM/9b72939d-74d3-43d5-895c-fa93bb878bb4/1312x894.jpg?v=32683eff8fb8ccd0e320e76fdee26685,See the details of this Chalet for Sale in Downtown Marina.,3900000
83140324,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/626ACKF5WZSHFJW7J965F1EE9C/en,https://static.shared.propertyfinder.eg/media/images/listing/626ACKF5WZSHFJW7J965F1EE9C/0761d119-6172-44a4-bb49-bf08c2e50c33/1312x894.jpg?v=d47994b8e02a7023a3336a3ad3c935be,See the details of this Apartment for Sale in El Patio 7.,8050010
83140135,3BR Villa for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/52K4G93Z2NYW40922ZT0MVC9WW/en,https://static.shared.propertyfinder.eg/media/images/listing/52K4G93Z2NYW40922ZT0MVC9WW/da8ffa1b-6a53-4e94-bc56-9db45f1cde87/1312x894.jpg?v=6abfc1d71bc30bcddf4a66ef6e082faf,See the details of this Villa for Sale in The Estates.,36000000
83140094,5BR Villa for Sale in 6 October City,https://www.propertyfinder.eg/to/737CT6ST3WDVTX48Q6TQH6P36C/en,https://static.shared.propertyfinder.eg/media/images/listing/737CT6ST3WDVTX48Q6TQH6P36C/5e172ebb-64a0-462b-959c-35221321794c/1312x894.jpg?v=9adfcb9859c001b5028227178ca0fb91,See the details of this Villa for Sale in O West.,28250000
83140003,3BR Townhouse for Sale in 6 October City,https://www.propertyfinder.eg/to/1GX2H5X6CCTHF3P16BXG1BMXGM/en,https://static.shared.propertyfinder.eg/media/images/listing/1GX2H5X6CCTHF3P16BXG1BMXGM/01f8c0a1-ab61-4ca5-939a-06e9dea793b2/1312x894.jpg?v=065e8917ba18c0b88b7f9823d84dcda7,See the details of this Townhouse for Sale in O West.,16000000
83139998,1BR Chalet for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/EBBSFS88SJZEGSJ1461ZCVJAPR/en,https://static.shared.propertyfinder.eg/media/images/listing/EBBSFS88SJZEGSJ1461ZCVJAPR/22dbe002-517d-4771-99d7-468a2651ac51/1312x894.jpg?v=c2c5aee2a973d11a2df2809c646c6e27,See the details of this Chalet for Sale in Silver Sands.,9700000
83139981,3BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/YKYPK12NE0QCPT01G8BD3D0ER8/en,https://static.shared.propertyfinder.eg/media/images/listing/YKYPK12NE0QCPT01G8BD3D0ER8/1b91aeb2-833a-426d-8bc4-703141cd1d7f/1312x894.jpg?v=2c917527219f6dfca2b2af4543d4ce30,See the details of this Apartment for Sale in O West.,9438435
83139950,3BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/CD0Q2QVY4VQ235HP1AF6JMJMEW/en,https://static.shared.propertyfinder.eg/media/images/listing/CD0Q2QVY4VQ235HP1AF6JMJMEW/e420a751-4365-4aac-aa3e-a1da9be5ce9c/1312x894.jpg?v=f94de439fc72d2581cbb4be39c25d0b3,See the details of this Apartment for Sale in O West.,6150000
83139598,5BR Villa for Sale in 6 October City,https://www.propertyfinder.eg/to/CTAH2CZGCX69TNFY41QRJ3R7RW/en,https://static.shared.propertyfinder.eg/media/images/listing/CTAH2CZGCX69TNFY41QRJ3R7RW/e547acfa-1674-4ba7-8ddd-ccc9a9d425a4/1312x894.jpg?v=520b53ce5f19e6684161fe2e22b026f6,See the details of this Villa for Sale in O West.,32800000
83139554,2BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/4GY5BR6HBW4NBWENNES6RQ25X4/en,https://static.shared.propertyfinder.eg/media/images/listing/4GY5BR6HBW4NBWENNES6RQ25X4/9a34da50-ab25-4cd3-91b9-d8ab26b217f7/1312x894.jpg?v=12e686655ecb26ef6bcf3987e79ca397,See the details of this Apartment for Sale in O West.,3750000
83139378,3BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/3J4QZPHD3AWNHN5DAT9CHQEYJC/en,https://static.shared.propertyfinder.eg/media/images/listing/3J4QZPHD3AWNHN5DAT9CHQEYJC/eff67eaf-d0ee-4b15-b09f-309df5d8a25b/1312x894.jpg?v=0f9ea39560594dabb3bdab97e11ac14f,See the details of this Apartment for Sale in O West.,7650434
83139348,3BR Apartment for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/AD8G0E7CJAWWC935RY5CZEHFYW/en,https://static.shared.propertyfinder.eg/media/images/listing/AD8G0E7CJAWWC935RY5CZEHFYW/7bccb72a-77ac-495c-8e21-f176ccecca10/1312x894.jpg?v=d4cdcc05d7988d4d03601e826892726a,See the details of this Apartment for Sale in Vye Sodic.,10820000
83139331,4BR Villa for Sale in Shorouk City,https://www.propertyfinder.eg/to/FB4WTN2VFVA9WMGPEP6PFH55QG/en,https://static.shared.propertyfinder.eg/media/images/listing/FB4WTN2VFVA9WMGPEP6PFH55QG/aefb149f-a8f6-4c8a-9836-4bc7daa07803/1312x894.jpg?v=5e95698638cc8e82b3db6bb163d3da22,See the details of this Villa for Sale in Al Patio 5 East.,8000000
